account_id,seats,is_trial,total_subscriptions,active_subscriptions,avg_subscription_duration_days,avg_sub_seats,max_sub_seats,avg_mrr_amount,max_mrr_amount,avg_arr_amount,total_arr_amount,trial_subscription_count,auto_renew_count,upgrade_count,downgrade_count,recent_upgrade_90d,recent_downgrade_90d,ended_subscriptions_count,max_subscription_duration_days,active_subscription_ratio,auto_renew_ratio,latest_auto_renew_flag,latest_is_trial,days_since_last_subscription_change,total_usage_count,total_usage_duration_secs,total_error_count,unique_feature_count,beta_feature_usage_count,days_since_last_usage,total_tickets,avg_resolution_time_hours,avg_first_response_time_minutes,avg_satisfaction_score,escalation_count,escalation_ratio,account_age_days,avg_resolution_time_hours_missing_flag,avg_first_response_time_minutes_missing_flag,avg_satisfaction_score_missing_flag,is_inactive_user,has_no_ticket_history,usage_per_subscription,ticket_per_subscription,error_per_subscription,error_rate,health_score,industry_Cybersecurity,industry_DevTools,industry_EdTech,industry_FinTech,industry_HealthTech,country_AU,country_CA,country_DE,country_FR,country_IN,country_UK,country_US,referral_source_ads,referral_source_event,referral_source_organic,referral_source_other,referral_source_partner,plan_tier_Basic,plan_tier_Enterprise,plan_tier_Pro,latest_plan_tier_Basic,latest_plan_tier_Enterprise,latest_plan_tier_Pro,latest_billing_frequency_annual,latest_billing_frequency_monthly,churn_flag
A-6da850,5,0,16,13,209.3125,16.375,37,1159.9375,7363,13919.25,222708,4,12,3,1,0,0,3,450,0.8125,0.75,1,0,0,714,186370,54,30,8,4,5.0,49.0,76.4,4.0,0.0,0.0,451,0,0,0,0,0,44.625,0.3125,3.375,0.0756302521008403,10.549993486674952,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,0
A-ff3c73,21,0,9,8,320.77777777777777,29.11111111111111,66,481.6666666666667,1254,5780.0,52020,3,7,1,0,0,0,1,635,0.8888888888888888,0.7777777777777778,1,0,72,408,143989,23,29,5,3,2.0,35.5,97.5,3.5,0.0,0.0,705,0,0,0,0,0,45.333333333333336,0.2222222222222222,2.5555555555555554,0.0563725490196078,9.952494237051363,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0
A-35083d,19,0,16,15,256.875,25.8125,49,2027.0625,9751,24324.75,389196,3,14,3,0,0,0,1,577,0.9375,0.875,1,0,16,791,237055,37,29,7,2,4.0,49.75,119.0,5.0,0.0,0.0,613,0,0,0,0,0,49.4375,0.25,2.3125,0.0467762326169405,11.029377610391878,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,1
A-068fc6,35,0,10,9,197.3,35.0,35,2908.5,6965,34902.0,349020,1,9,1,0,0,0,1,430,0.9,0.9,1,0,6,598,189037,29,32,5,2,5.0,38.8,121.4,4.333333333333333,0.0,0.0,533,0,0,0,0,0,59.8,0.5,2.9,0.0484949832775919,10.607627576527303,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,0
A-d26ab4,9,0,9,8,30.11111111111111,22.444444444444443,62,1845.888888888889,6567,22150.666666666668,199356,4,7,0,1,0,1,1,53,0.8888888888888888,0.7777777777777778,1,0,4,458,121379,24,24,3,22,2.0,49.5,110.0,4.0,0.0,0.0,54,0,0,0,0,0,50.888888888888886,0.2222222222222222,2.6666666666666665,0.0524017467248908,10.030361745748737,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,1
A-ce550d,35,0,9,7,33.888888888888886,47.111111111111114,109,5417.888888888889,21691,65014.666666666664,585132,1,6,2,0,2,0,2,64,0.7777777777777778,0.6666666666666666,1,0,0,579,215779,31,32,4,8,7.0,42.285714285714285,107.85714285714286,3.8,1.0,0.1428571428571428,65,0,0,0,0,0,64.33333333333333,0.7777777777777778,3.4444444444444446,0.0535405872193437,10.27595971303721,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,1
A-0f7d77,3,0,6,5,24.0,6.166666666666667,11,387.6666666666667,1393,4652.0,27912,1,3,0,0,0,0,1,50,0.8333333333333334,0.5,1,0,0,298,93933,19,23,1,1,5.0,27.2,74.6,5.0,0.0,0.0,64,0,0,0,0,0,49.666666666666664,0.8333333333333334,3.1666666666666665,0.0637583892617449,9.601372124096574,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,0
A-55f257,9,0,10,10,263.5,18.8,38,1213.7,4577,14564.4,145644,3,8,3,0,0,0,0,354,1.0,0.8,0,0,134,476,145972,25,31,6,0,6.0,43.166666666666664,114.5,5.0,0.0,0.0,376,0,0,0,0,0,47.6,0.6,2.5,0.0525210084033613,10.47064735167126,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,0
A-8145a0,2,1,12,11,282.1666666666667,16.416666666666668,44,1438.3333333333333,4975,17260.0,207120,1,11,2,0,0,0,1,512,0.9166666666666666,0.9166666666666666,1,0,14,693,200177,27,32,5,5,6.0,23.666666666666668,90.16666666666669,4.0,0.0,0.0,616,0,0,0,0,0,57.75,0.5,2.25,0.0389610389610389,10.71917432716809,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,0
A-4e0e85,6,0,8,8,190.0,29.25,104,568.0,1862,6816.0,54528,4,7,1,0,1,0,0,319,1.0,0.875,1,1,17,288,80419,9,20,2,3,2.0,53.0,119.5,5.0,0.0,0.0,480,0,0,0,0,0,36.0,0.25,1.125,0.03125,9.742199125835857,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,0
A-08e34e,14,0,11,11,97.9090909090909,31.09090909090909,77,1983.7272727272727,5970,23804.727272727272,261852,2,7,0,0,0,0,0,183,1.0,0.6363636363636364,1,0,0,651,186929,32,34,7,1,3.0,43.0,84.0,3.0,0.0,0.0,187,0,0,0,0,0,59.18181818181818,0.2727272727272727,2.909090909090909,0.0491551459293394,10.471435075587552,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,1
A-32728c,20,0,8,7,369.125,22.75,42,562.25,980,6747.0,53976,2,8,1,0,0,0,1,637,0.875,1.0,1,0,105,418,115325,22,26,6,17,2.0,34.5,61.5,3.5,0.0,0.0,728,0,0,0,0,0,52.25,0.25,2.75,0.0526315789473684,9.883049891189623,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,1
A-0a62f5,16,0,4,4,52.5,19.75,25,1215.25,3184,14583.0,58332,0,4,0,0,0,0,0,106,1.0,1.0,1,0,10,244,74890,7,20,2,41,2.0,33.5,105.0,4.0,0.0,0.0,111,0,0,1,0,0,61.0,0.5,1.75,0.0286885245901639,9.27733802531733,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,True,0
A-751c58,15,0,11,11,88.36363636363636,28.545454545454547,71,1781.5454545454545,5174,21378.545454545456,235164,2,9,4,0,1,0,0,155,1.0,0.8181818181818182,1,0,10,574,179405,12,31,3,2,5.0,39.6,130.0,4.333333333333333,0.0,0.0,166,0,0,0,0,0,52.18181818181818,0.4545454545454545,1.0909090909090908,0.0209059233449477,10.68527329656931,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,0
A-69b156,7,0,9,7,148.88888888888889,11.555555555555555,28,1588.111111111111,5572,19057.333333333332,171516,1,7,0,2,0,2,2,370,0.7777777777777778,0.7777777777777778,0,0,1,360,102483,20,24,2,19,7.0,32.0,100.57142857142856,4.0,0.0,0.0,406,0,0,0,0,0,40.0,0.7777777777777778,2.2222222222222223,0.0555555555555555,9.635531560978858,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,1
A-0158bb,5,0,6,6,112.66666666666669,25.833333333333332,45,678.3333333333334,2205,8140.0,48840,2,5,1,0,1,0,0,215,1.0,0.8333333333333334,1,0,0,364,122051,22,19,3,3,1.0,32.0,50.0,3.0,0.0,0.0,223,0,0,0,0,0,60.666666666666664,0.1666666666666666,3.6666666666666665,0.0604395604395604,9.301765158272014,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,0
A-b3fe05,8,0,9,8,85.44444444444444,26.22222222222222,55,2721.5555555555557,9950,32658.666666666668,293928,2,8,0,0,0,0,1,208,0.8888888888888888,0.8888888888888888,0,1,11,438,141962,18,29,8,2,4.0,48.25,94.25,3.0,0.0,0.0,217,0,0,0,0,0,48.666666666666664,0.4444444444444444,2.0,0.0410958904109589,9.919106231571424,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,0
A-354f12,1,1,4,4,124.0,12.75,34,2222.25,6766,26667.0,106668,0,4,0,1,0,0,0,217,1.0,1.0,1,0,53,158,48510,3,14,1,15,2.0,56.5,137.5,4.0,0.0,0.0,247,0,0,1,0,0,39.5,0.5,0.75,0.0189873417721519,8.557017694461683,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,0
A-0651a4,16,0,15,14,28.333333333333332,26.8,65,2970.9333333333334,12935,35651.2,534768,3,13,0,0,0,0,1,65,0.9333333333333332,0.8666666666666667,1,0,6,705,201426,37,34,8,15,4.0,29.25,48.5,4.0,0.0,0.0,76,0,0,0,0,0,47.0,0.2666666666666666,2.466666666666667,0.0524822695035461,10.785885284798258,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,0
A-84ebe4,18,1,11,9,307.27272727272725,29.636363636363637,82,2544.909090909091,8955,30538.909090909092,335928,2,10,0,0,0,0,2,601,0.8181818181818182,0.9090909090909092,1,0,43,396,123655,26,27,7,15,4.0,29.5,135.5,4.0,0.0,0.0,660,0,0,0,0,0,36.0,0.3636363636363636,2.363636363636364,0.0656565656565656,9.896948871670476,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,1
A-2e3bad,61,0,10,8,193.1,61.0,61,4587.2,12139,55046.4,550464,2,8,0,0,0,0,2,500,0.8,0.8,1,0,4,435,123738,26,25,6,49,5.0,31.4,107.0,3.5,0.0,0.0,506,0,0,0,0,0,43.5,0.5,2.6,0.0597701149425287,9.786888206657872,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,0
A-883b7d,17,0,12,11,180.25,35.666666666666664,78,2543.6666666666665,9950,30524.0,366288,2,9,0,0,0,0,1,254,0.9166666666666666,0.75,1,0,131,644,189514,40,35,7,1,7.0,25.571428571428573,62.285714285714285,3.6,1.0,0.1428571428571428,278,0,0,0,0,0,53.666666666666664,0.5833333333333334,3.3333333333333335,0.062111801242236,10.424948344278796,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,0
A-b2af2e,5,0,4,4,82.75,22.0,54,778.0,1026,9336.0,37344,0,1,0,1,0,1,0,127,1.0,0.25,0,0,0,174,60214,11,14,4,50,2.0,39.5,95.0,4.0,0.0,0.0,129,0,0,0,0,0,43.5,0.5,2.75,0.0632183908045977,8.431744221002736,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,0
A-ad296b,38,0,6,5,99.16666666666669,38.0,38,3071.6666666666665,7562,36860.0,221160,1,6,0,0,0,0,1,161,0.8333333333333334,1.0,1,0,22,294,103805,12,24,2,17,3.0,28.333333333333332,83.33333333333333,3.6666666666666665,1.0,0.3333333333333333,169,0,0,0,0,0,49.0,0.5,2.0,0.0408163265306122,9.32676954855496,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,0
A-202b67,11,0,9,8,174.77777777777777,21.333333333333332,61,2018.6666666666667,5771,24224.0,218016,0,8,1,0,0,0,1,279,0.8888888888888888,0.8888888888888888,1,0,83,447,110514,40,29,5,3,4.0,36.75,90.5,4.666666666666667,0.0,0.0,284,0,0,0,0,0,49.666666666666664,0.4444444444444444,4.444444444444445,0.0894854586129754,10.11411887656782,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,0
A-54d94a,27,0,11,10,178.9090909090909,34.09090909090909,55,1141.5454545454545,2548,13698.545454545454,150684,1,10,1,1,0,0,1,381,0.9090909090909092,0.9090909090909092,1,0,10,582,174162,28,30,7,1,4.0,53.75,82.75,3.5,0.0,0.0,610,0,0,0,0,0,52.90909090909091,0.3636363636363636,2.5454545454545454,0.0481099656357388,10.345715471747852,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,0
A-7f4db3,4,0,15,12,301.8,19.933333333333337,79,1751.7333333333331,8955,21020.8,315312,4,13,0,1,0,1,3,661,0.8,0.8666666666666667,1,0,17,844,278000,46,36,6,11,5.0,16.6,91.4,3.25,1.0,0.2,667,0,0,0,0,0,56.266666666666666,0.3333333333333333,3.066666666666667,0.0545023696682464,10.706909358326833,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,0
A-4d1e75,20,0,13,13,68.61538461538461,30.23076923076923,62,2414.6153846153848,12338,28975.384615384617,376680,2,9,3,1,1,1,0,115,1.0,0.6923076923076923,0,0,14,477,148106,25,28,5,16,2.0,15.0,98.5,4.0,0.0,0.0,132,0,0,0,0,0,36.69230769230769,0.1538461538461538,1.9230769230769231,0.0524109014675052,10.236390516678869,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0
A-4437e4,3,0,16,15,202.5,14.0625,49,1114.4375,3184,13373.25,213972,3,15,4,1,1,1,1,410,0.9375,0.9375,1,0,8,806,260271,43,37,8,21,6.0,34.666666666666664,125.33333333333331,3.0,2.0,0.3333333333333333,472,0,0,0,0,0,50.375,0.375,2.6875,0.053349875930521,10.553743781677063,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,0
A-b54c01,29,0,4,4,55.0,29.0,29,848.25,1421,10179.0,40716,1,3,0,0,0,0,0,85,1.0,0.75,0,0,8,226,64973,17,15,3,87,5.0,42.6,77.2,3.0,0.0,0.0,93,0,0,0,0,0,56.5,1.25,4.25,0.0752212389380531,8.258932545030918,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,0
A-117171,45,0,5,4,49.8,45.0,45,2403.0,8955,28836.0,144180,2,5,0,1,0,1,1,90,0.8,1.0,1,0,14,208,59864,11,15,1,20,6.0,32.5,68.33333333333333,3.6666666666666665,1.0,0.1666666666666666,110,0,0,0,0,0,41.6,1.2,2.2,0.0528846153846153,8.383833230614847,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,1
A-6c093d,7,1,12,9,246.25,19.75,62,1353.5,12139,16242.0,194904,2,10,2,0,0,0,3,611,0.75,0.8333333333333334,1,1,19,670,217275,30,30,10,1,3.0,40.333333333333336,68.33333333333333,5.0,1.0,0.3333333333333333,627,0,0,0,0,0,55.833333333333336,0.25,2.5,0.044776119402985,10.739709077775236,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,0
A-e83938,2,1,8,8,168.125,16.25,54,937.875,3184,11254.5,90036,1,6,2,0,0,0,0,327,1.0,0.75,0,0,25,266,87249,18,22,2,16,4.0,31.0,72.5,3.0,0.0,0.0,406,0,0,0,0,0,33.25,0.5,2.25,0.0676691729323308,9.009397009667744,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,1
A-977ca0,6,0,16,14,368.4375,24.8125,92,1878.4375,18109,22541.25,360660,4,13,1,0,0,0,2,680,0.875,0.8125,1,0,37,893,242860,46,38,13,7,3.0,64.0,123.0,4.0,0.0,0.0,680,0,0,0,0,0,55.8125,0.1875,2.875,0.051511758118701,11.154833630709655,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,1
A-bbc346,19,0,13,11,60.46153846153846,25.76923076923077,50,2547.846153846154,8955,30574.153846153848,397464,3,11,3,2,1,2,2,122,0.8461538461538461,0.8461538461538461,1,1,7,650,179376,37,34,6,8,3.0,45.333333333333336,102.66666666666669,4.5,0.0,0.0,124,0,0,0,0,0,50.0,0.2307692307692307,2.8461538461538463,0.0569230769230769,10.816550011390287,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,0
A-ce66f8,29,0,6,6,242.0,30.333333333333332,37,1976.3333333333333,7363,23716.0,142296,0,6,0,0,0,0,0,495,1.0,1.0,1,0,157,494,133559,19,29,6,0,6.0,41.666666666666664,79.16666666666667,3.5,0.0,0.0,496,0,0,0,0,0,82.33333333333333,1.0,3.1666666666666665,0.0384615384615384,10.038447451923156,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,0
A-484819,18,0,8,6,314.25,19.5,26,2575.5,5174,30906.0,247248,0,7,3,0,1,0,2,677,0.75,0.875,1,0,48,336,116076,20,22,3,10,5.0,33.2,139.6,4.5,0.0,0.0,679,0,0,0,0,0,42.0,0.625,2.5,0.0595238095238095,9.626708098662464,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,0
A-96215d,10,0,6,6,97.16666666666669,14.666666666666666,21,1718.6666666666667,3184,20624.0,123744,0,3,1,0,0,0,0,136,1.0,0.5,0,0,57,347,104442,21,20,5,25,1.0,25.0,115.0,3.0,0.0,0.0,145,0,0,0,0,0,57.833333333333336,0.1666666666666666,3.5,0.0605187319884726,9.302464590888867,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,0
A-0baac2,14,0,6,4,48.0,23.333333333333332,33,3083.3333333333335,6169,37000.0,222000,0,6,0,0,0,0,2,103,0.6666666666666666,1.0,1,0,20,202,73161,9,19,0,61,6.0,43.5,89.0,4.333333333333333,0.0,0.0,215,0,0,0,0,0,33.666666666666664,1.0,1.5,0.0445544554455445,8.91949930870139,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,1
A-56962b,163,0,7,6,105.57142857142856,163.0,163,7800.714285714285,32437,93608.57142857143,655260,2,6,1,0,0,0,1,230,0.8571428571428571,0.8571428571428571,1,0,16,271,81944,25,16,4,41,4.0,37.5,105.5,3.0,0.0,0.0,266,0,0,0,0,0,38.714285714285715,0.5714285714285714,3.5714285714285716,0.092250922509225,8.584903654948945,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,0
A-1f0636,105,0,11,10,190.8181818181818,105.0,105,8610.0,20895,103320.0,1136520,3,9,3,0,0,0,1,308,0.9090909090909092,0.8181818181818182,0,0,44,685,212120,30,32,4,2,2.0,38.5,75.0,3.5,0.0,0.0,365,0,0,0,0,0,62.27272727272727,0.1818181818181818,2.727272727272727,0.0437956204379562,10.63795254154804,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,0
A-52dd88,23,0,11,11,296.1818181818182,24.636363636363637,30,1508.3636363636365,5174,18100.363636363636,199104,1,7,1,0,1,0,0,646,1.0,0.6363636363636364,1,0,27,516,180823,33,28,4,39,1.0,72.0,111.0,4.0,0.0,0.0,679,0,0,1,0,0,46.90909090909091,0.0909090909090909,3.0,0.063953488372093,10.272843989907164,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,0
A-1ac5e0,33,0,10,10,35.7,33.0,33,1824.9,6567,21898.8,218988,3,5,0,0,0,0,0,68,1.0,0.5,0,1,1,558,167904,31,31,7,20,7.0,40.42857142857143,76.0,3.8,0.0,0.0,72,0,0,0,0,0,55.8,0.7,3.1,0.0555555555555555,10.289107598177043,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,1
A-95b24a,38,0,11,11,344.90909090909093,39.27272727272727,47,2275.818181818182,8557,27309.81818181818,300408,2,7,4,1,1,0,0,536,1.0,0.6363636363636364,1,1,81,611,188856,34,32,8,0,5.0,21.2,90.4,4.25,0.0,0.0,574,0,0,0,0,0,55.54545454545455,0.4545454545454545,3.090909090909091,0.055646481178396,10.583871074450462,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,1
A-e4144b,41,0,10,10,26.5,44.8,79,3542.4,8159,42508.8,425088,4,8,1,0,1,0,0,51,1.0,0.8,1,0,9,439,133397,21,26,5,8,3.0,57.0,172.33333333333334,4.0,0.0,0.0,70,0,0,0,0,0,43.9,0.3,2.1,0.0478359908883826,10.068431638474722,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,0
A-c16cf7,13,1,10,9,40.5,24.4,84,1227.4,4776,14728.8,147288,1,8,0,0,0,0,1,74,0.9,0.8,1,0,8,577,144846,26,33,8,3,3.0,48.333333333333336,111.66666666666669,3.5,0.0,0.0,76,0,0,0,0,0,57.7,0.3,2.6,0.0450606585788561,10.46063110039426,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,0
A-bd4708,37,1,13,13,74.84615384615384,41.15384615384615,69,2998.076923076923,7363,35976.92307692308,467700,4,9,1,0,1,0,0,160,1.0,0.6923076923076923,1,0,13,653,201897,30,33,7,1,4.0,24.0,90.75,3.5,0.0,0.0,163,0,0,0,0,0,50.23076923076923,0.3076923076923077,2.3076923076923075,0.0459418070444104,10.577835763928231,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,0
A-a6d261,9,0,14,13,234.07142857142856,23.428571428571427,103,2727.9285714285716,20497,32735.14285714286,458292,1,13,3,0,1,0,1,384,0.9285714285714286,0.9285714285714286,1,0,42,627,189235,29,36,6,1,4.0,40.0,63.25,4.666666666666667,1.0,0.25,398,0,0,0,0,0,44.785714285714285,0.2857142857142857,2.0714285714285716,0.0462519936204146,10.792436206248444,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0
A-fabe19,1,0,7,5,18.0,19.571428571428573,33,2928.1428571428573,6368,35137.71428571428,245964,2,3,2,0,2,0,2,38,0.7142857142857143,0.4285714285714285,0,1,5,337,112966,16,20,1,6,3.0,40.666666666666664,38.333333333333336,4.0,0.0,0.0,50,0,0,0,0,0,48.142857142857146,0.4285714285714285,2.2857142857142856,0.0474777448071216,9.523036752027975,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,0
A-afa505,70,1,9,8,187.11111111111111,70.0,70,7334.444444444444,13930,88013.33333333333,792120,2,5,2,1,1,0,1,358,0.8888888888888888,0.5555555555555556,0,0,42,507,162673,28,33,8,1,4.0,37.25,88.25,3.0,1.0,0.25,370,0,0,0,0,0,56.333333333333336,0.4444444444444444,3.111111111111111,0.0552268244575936,9.994596738795565,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,0
A-91e948,41,0,7,7,328.2857142857143,41.0,41,3127.714285714286,8159,37532.57142857143,262728,1,7,2,0,0,0,0,505,1.0,1.0,1,0,52,404,115260,16,23,0,5,0.0,36.0,88.29166666666666,4.0,0.0,0.0,702,1,1,1,0,0,57.714285714285715,0.0,2.2857142857142856,0.0396039603960396,9.983921095474289,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,0
A-427b69,17,0,10,9,54.2,21.6,36,1995.8,6766,23949.6,239496,2,7,0,0,0,0,1,115,0.9,0.7,0,0,15,698,215804,36,32,11,4,2.0,31.5,109.5,3.0,0.0,0.0,130,0,0,0,0,0,69.8,0.2,3.6,0.0515759312320916,10.48827864753983,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,0
A-1b9609,4,0,11,10,236.27272727272728,19.545454545454547,49,1528.1818181818182,6965,18338.18181818182,201720,1,9,0,0,0,0,1,396,0.9090909090909092,0.8181818181818182,1,1,89,457,140541,21,28,6,41,4.0,43.0,74.75,3.0,0.0,0.0,446,0,0,0,0,0,41.54545454545455,0.3636363636363636,1.9090909090909092,0.0459518599562363,9.923496623410388,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,0
A-c37601,6,1,12,10,22.5,15.916666666666666,54,1706.25,10746,20475.0,245700,3,10,0,0,0,0,2,60,0.8333333333333334,0.8333333333333334,0,0,1,489,131835,21,28,3,24,4.0,42.25,83.0,3.6666666666666665,0.0,0.0,61,0,0,0,0,0,40.75,0.3333333333333333,1.75,0.0429447852760736,10.180310628044111,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,0
A-96e141,14,0,7,6,234.57142857142856,24.571428571428573,40,2209.714285714286,4975,26516.571428571428,185616,1,7,0,0,0,0,1,444,0.8571428571428571,1.0,1,0,132,346,81587,19,26,2,14,5.0,32.8,68.4,4.333333333333333,0.0,0.0,507,0,0,0,0,0,49.42857142857143,0.7142857142857143,2.7142857142857144,0.0549132947976878,9.775357076724651,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,0
A-1986ca,20,0,7,7,267.57142857142856,22.714285714285715,31,3951.571428571429,6169,47418.857142857145,331932,1,4,1,0,0,0,0,544,1.0,0.5714285714285714,0,0,98,362,102382,23,26,5,38,7.0,36.57142857142857,106.57142857142856,3.4,0.0,0.0,701,0,0,0,0,0,51.714285714285715,1.0,3.2857142857142856,0.0635359116022099,9.47256014225813,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,0
A-19b2c8,20,0,13,13,346.84615384615387,22.076923076923077,33,2054.076923076923,5572,24648.92307692308,320436,1,9,1,0,0,0,0,561,1.0,0.6923076923076923,1,0,67,601,188401,34,31,4,1,3.0,29.333333333333332,90.0,4.666666666666667,0.0,0.0,574,0,0,0,0,0,46.23076923076923,0.2307692307692307,2.6153846153846154,0.0565723793677204,10.692105810244303,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,0
A-0be015,19,0,5,4,25.8,21.4,26,235.6,456,2827.2,14136,2,3,0,0,0,0,1,71,0.8,0.6,0,1,0,297,88205,13,19,3,69,7.0,40.285714285714285,84.85714285714286,4.2,1.0,0.1428571428571428,77,0,0,0,0,0,59.4,1.4,2.6,0.0437710437710437,9.102541969775608,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,0
A-8b25f2,6,0,13,11,133.23076923076923,16.0,47,1080.6153846153843,5572,12967.384615384615,168576,2,13,1,2,0,2,2,316,0.8461538461538461,1.0,1,0,16,565,159394,20,29,6,4,2.0,35.5,50.5,4.0,0.0,0.0,318,0,0,0,0,0,43.46153846153846,0.1538461538461538,1.5384615384615383,0.0353982300884955,10.524338770961323,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,1
